512	361	512	361	7629
512	361	514	362	7661
514	362	518	369	7695
518	369	519	378	7728
519	378	519	390	7762
519	390	520	393	7795
520	393	520	393	7828
564	354	556	354	8228
556	354	548	354	8262
548	354	542	354	8296
542	354	536	360	8328
536	360	532	369	8362
532	369	532	380	8395
532	380	533	387	8428
533	387	538	389	8462
538	389	543	390	8495
543	390	547	391	8528
547	391	554	387	8562
554	387	560	381	8595
560	381	563	371	8629
563	371	564	366	8662
564	366	564	364	8695
564	364	564	364	8728
564	364	564	364	8762
564	364	564	364	8795
564	364	564	371	8828
564	371	566	383	8862
566	383	569	390	8895
569	390	571	392	8929
571	392	572	392	8962
585	260	580	274	10062
580	274	578	302	10095
578	302	578	321	10128
578	321	578	336	10162
578	336	578	349	10195
578	349	579	357	10229
579	357	581	363	10261
581	363	583	370	10295
583	370	584	372	10329
584	372	584	372	10362
584	372	584	372	10395
584	372	584	375	10428
584	375	586	381	10462
586	381	588	386	10495
588	386	589	390	10529
589	390	591	395	10561
591	395	592	396	10595
592	396	592	396	10628
592	396	592	396	10662
592	396	595	394	10695
595	394	598	391	10728
566	329	566	329	11061
566	329	566	329	11095
566	329	575	328	11128
575	328	581	327	11162
581	327	587	326	11195
587	326	587	326	11229
604	341	604	353	11595
604	353	604	364	11628
604	364	604	375	11662
604	375	604	385	11695
604	385	606	389	11728
606	389	607	389	11762
607	389	609	389	11795
609	389	610	389	11828
610	389	610	389	11862
610	389	617	386	11895
617	386	619	383	11929
610	318	610	318	12295
610	318	610	318	12328
624	321	624	305	12695
624	305	626	291	12729
626	291	627	286	12762
627	286	627	286	12795
627	286	626	285	12829
626	285	623	282	12862
623	282	621	282	12895
621	282	621	282	12928
621	282	621	282	12962
621	282	620	282	12995
620	282	619	281	13028
619	281	619	281	13062
619	281	619	281	13096
619	281	618	307	13129
618	307	618	349	13162
618	349	618	384	13200
618	384	618	388	13228
618	388	618	393	13262
618	393	618	394	13295
618	394	618	394	13329
618	394	618	394	13361
618	394	619	381	13395
619	381	622	366	13428
622	366	624	358	13462
624	358	627	353	13496
627	353	631	351	13528
631	351	636	350	13561
636	350	643	350	13595
643	350	646	355	13628
646	355	646	361	13661
646	361	635	365	13695
635	365	626	365	13728
626	365	624	365	13762
624	365	624	365	13795
624	365	624	365	13829
624	365	627	367	13862
627	367	638	375	13895
638	375	643	387	13928
643	387	646	394	13962
646	394	648	397	13995
648	397	648	397	14029
648	397	648	397	14062
665	361	660	360	14462
660	360	656	360	14495
656	360	651	368	14529
651	368	650	381	14561
650	381	657	389	14595
657	389	661	390	14628
661	390	663	390	14662
663	390	668	387	14695
668	387	674	372	14728
674	372	677	359	14762
677	359	677	353	14795
677	353	676	352	14829
676	352	676	352	14862
676	352	676	352	14896
676	352	686	366	14928
686	366	700	378	14962
700	378	706	381	14995
706	381	706	381	15029
706	381	706	381	15062
706	381	706	381	15095
706	381	706	381	15128
706	381	706	381	15161
706	381	706	381	15195
