425	391	422	401	7559
422	401	422	409	7593
422	409	422	418	7626
422	418	423	422	7660
423	422	425	423	7692
425	423	431	425	7726
431	425	436	425	7759
436	425	441	425	7793
441	425	448	419	7826
448	419	452	407	7860
452	407	457	398	7893
457	398	460	393	7926
460	393	461	392	7959
461	392	462	392	7992
462	392	464	392	8026
464	392	466	392	8060
466	392	468	402	8093
468	402	471	417	8126
471	417	471	422	8160
471	422	472	424	8193
472	424	472	424	8226
472	424	472	424	8260
472	424	472	413	8292
472	413	475	402	8326
475	402	479	392	8359
479	392	481	391	8392
481	391	485	391	8426
485	391	487	391	8460
487	391	491	394	8493
491	394	493	408	8526
493	408	495	419	8559
495	419	496	427	8593
496	427	496	428	8626
496	428	496	428	8659
496	428	496	427	8693
496	427	497	413	8726
497	413	501	401	8759
501	401	507	390	8793
507	390	510	384	8826
510	384	514	382	8859
514	382	519	382	8892
519	382	522	388	8926
522	388	525	400	8960
525	400	527	413	8992
527	413	527	419	9026
527	419	527	421	9060
527	421	527	421	9092
527	421	527	421	9126
527	421	527	421	9160
527	421	528	423	9192
528	423	528	423	9226
528	423	528	423	9259
558	386	558	385	9659
558	385	555	382	9693
555	382	550	381	9726
550	381	545	381	9759
545	381	542	388	9793
542	388	539	396	9826
539	396	538	404	9860
538	404	538	413	9892
538	413	538	422	9926
538	422	541	425	9959
541	425	546	425	9993
546	425	553	423	10026
553	423	561	412	10059
561	412	566	401	10092
566	401	568	391	10126
568	391	568	387	10159
568	387	567	386	10193
567	386	564	385	10226
564	385	560	385	10259
560	385	558	387	10292
558	387	558	399	10326
558	399	562	414	10360
562	414	566	420	10393
566	420	566	421	10426
566	421	566	421	10459
566	421	566	421	10493
566	421	566	421	10526
566	421	567	422	10560
581	315	580	324	11060
580	324	580	342	11093
580	342	580	380	11126
580	380	580	404	11159
580	404	580	414	11193
580	414	581	419	11226
581	419	582	423	11259
582	423	582	423	11292
582	423	586	423	11326
586	423	592	423	11359
592	423	598	420	11393
598	420	601	419	11426
601	419	602	419	11459
602	419	603	418	11492
565	368	565	368	11893
565	368	573	365	11926
573	365	582	365	11960
582	365	585	366	11993
585	366	585	366	12027
599	373	598	381	12392
598	381	598	387	12426
598	387	598	396	12459
598	396	598	402	12493
598	402	598	410	12526
598	410	598	415	12560
598	415	599	416	12592
599	416	600	417	12626
600	417	603	418	12659
603	418	609	419	12693
609	419	613	421	12727
613	421	613	421	12759
613	421	613	421	12793
603	357	603	357	13226
603	357	603	357	13260
603	357	603	357	13293
627	372	627	372	13660
627	372	628	361	13693
628	361	629	343	13726
629	343	629	328	13759
629	328	629	318	13793
629	318	629	315	13826
629	315	629	315	13860
629	315	628	314	13892
628	314	627	316	13926
627	316	624	340	13959
624	340	624	378	13993
624	378	624	414	14026
624	414	624	431	14060
624	431	624	434	14093
624	434	624	437	14126
624	437	622	443	14159
622	443	622	443	14193
622	443	622	443	14226
622	443	622	442	14259
622	442	622	430	14293
622	430	624	413	14326
624	413	628	404	14359
628	404	633	397	14393
633	397	638	392	14426
638	392	641	390	14460
641	390	648	390	14493
648	390	654	392	14526
654	392	655	402	14559
655	402	655	412	14593
655	412	646	415	14626
646	415	640	415	14660
640	415	632	413	14693
632	413	631	412	14726
631	412	631	412	14760
631	412	633	412	14792
633	412	644	415	14826
644	415	654	421	14859
654	421	660	428	14893
660	428	666	432	14926
666	432	667	432	14960
667	432	668	432	14993
683	399	676	395	15292
676	395	669	394	15326
669	394	666	394	15359
666	394	661	400	15393
661	400	660	409	15426
660	409	665	415	15460
665	415	673	418	15493
673	418	677	418	15527
677	418	679	419	15559
679	419	681	419	15592
681	419	685	408	15626
685	408	685	402	15660
685	402	683	400	15693
683	400	683	400	15726
683	400	683	400	15759
683	400	683	400	15793
683	400	686	405	15826
686	405	695	410	15860
695	410	700	413	15893
700	413	702	413	15927
702	413	702	413	15960
